70982	4.9840	-11.1900	4.9728	110.2000	549.0000
71085	4.9840	-10.6000	4.9734	106.6000	529.0000
71188	4.9880	-10.9100	4.9771	111.5000	555.0000
71291	4.9840	-10.9600	4.9730	107.1000	532.0000
71394	4.9840	-10.7100	4.9733	107.0000	528.0000
71497	4.9840	-10.8900	4.9731	107.7000	536.0000
71600	4.9640	-13.0300	4.9510	128.8000	637.0000
71703	4.9640	-12.7400	4.9513	127.3000	632.0000
71806	4.9720	-12.5400	4.9595	138.9000	690.0000
71909	4.9680	-12.8600	4.9551	120.1000	572.0000
72012	4.9840	-10.7200	4.9733	107.9000	537.0000
72115	4.9840	-10.6700	4.9733	106.9000	532.0000
72218	4.9800	-10.7500	4.9693	106.0000	534.0000
72321	4.9840	-11.3400	4.9727	107.4000	536.0000
72424	4.9840	-10.7100	4.9733	107.7000	537.0000
72527	4.9800	-10.7200	4.9693	107.3000	536.0000
72630	4.9840	-10.7300	4.9733	120.5000	600.0000
72733	4.9840	-10.7700	4.9732	107.6000	536.0000
72836	4.9680	-10.6800	4.9573	111.1000	539.0000
72939	4.9840	-11.2600	4.9727	119.1000	593.0000
73042	4.9840	-10.7500	4.9733	107.0000	532.0000
73145	4.9840	-12.1000	4.9719	107.3000	534.0000
73248	4.9880	-10.8500	4.9771	108.7000	541.0000
73351	4.9800	-10.6900	4.9693	107.0000	537.0000
73454	4.9800	-11.4700	4.9685	109.4000	608.0000
73557	4.9760	-12.0300	4.9640	107.3000	534.0000
73660	4.9840	-10.6600	4.9733	108.0000	542.0000
73763	4.9840	-10.7100	4.9733	106.8000	532.0000
73866	4.9840	-10.7900	4.9732	110.3000	549.0000
73969	4.9800	-10.9700	4.9690	107.5000	532.0000
74072	4.9840	-10.8400	4.9732	109.2000	544.0000
74175	4.9720	-10.7300	4.9613	109.9000	547.0000
74278	4.9840	-10.7700	4.9732	106.8000	532.0000
74381	4.9720	-11.5000	4.9605	106.5000	531.0000
74484	4.9800	-10.9500	4.9690	115.0000	573.0000
74587	4.9840	-12.4800	4.9715	106.9000	536.0000
74690	4.9840	-10.7300	4.9733	107.6000	536.0000
74793	4.9800	-10.7500	4.9693	107.9000	537.0000
74896	4.9840	-10.7100	4.9733	106.3000	534.0000
74999	4.9840	-10.5600	4.9734	109.1000	544.0000
